season,month,age_group,budget_level,outdoor_preferred,city_context,event_type,indoor_outdoor,title,description,suggested_location,requires_authorization,price,relevance_label
AUTOMNE,OCTOBER,4-5 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Activites sable et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Plage de Boujaafar, Sousse, Tunisie",False,4.0,HIGH
PRINTEMPS,APRIL,2-6 ans,MEDIUM,False,Tunisie,ACTIVITE,MIXED,Activite peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Foret ou grand parc,False,16.6,LOW
PRINTEMPS,MARCH,2-6 ans,MEDIUM,False,Tunisie,FETE,INDOOR,Fete a theme en salle,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Maison de la Culture, Bizerte, Tunisie",False,14.4,HIGH
AUTOMNE,OCTOBER,2-3 ans,MEDIUM,True,Tunisie,SORTIE,OUTDOOR,Sortie d observation au vieux port,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Vieux Port de Bizerte, Bizerte, Tunisie",True,16.5,HIGH
PRINTEMPS,MARCH,2-3 ans,LOW,False,Tunisie,ATELIER,INDOOR,Atelier artistique et lecture,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Bizerte, Tunisie",False,3.3,HIGH
PRINTEMPS,APRIL,4-5 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Activite manuelle encadree,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Maison de la Culture, Ariana, Tunisie",False,3.6,HIGH
HIVER,JANUARY,4-5 ans,HIGH,False,Tunisie,ATELIER,INDOOR,Atelier contes et marionnettes,"Activite correcte mais avec quelques contraintes de budget, de distance ou d adequation contextuelle.","Maison de la Culture, Sousse",False,3.5,MEDIUM
AUTOMNE,SEPTEMBER,2-6 ans,MEDIUM,False,Tunisie,FETE,INDOOR,Fete costumee en salle,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Maison de la Culture, Sfax, Tunisie",False,12.5,HIGH
PRINTEMPS,APRIL,2-3 ans,HIGH,True,Tunisie,REUNION_PARENTS,INDOOR,Reunion_Parents peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Foret ou grand parc,True,18.8,LOW
AUTOMNE,SEPTEMBER,2-6 ans,LOW,True,Tunisie,SORTIE,OUTDOOR,Sortie decouverte au Parc du Belvedere,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc du Belvedere, Tunis, Tunisie",True,9.3,HIGH
ETE,JULY,4-5 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,8.3,HIGH
HIVER,DECEMBER,4-5 ans,MEDIUM,True,Tunisie,SORTIE,OUTDOOR,Sortie loisirs et observation,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Ain Park, Sfax, Tunisie",True,16.0,HIGH
AUTOMNE,OCTOBER,2-6 ans,MEDIUM,True,Tunisie,SORTIE,OUTDOOR,Visite educative a la Cite des Sciences,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Cite des Sciences, Tunis, Tunisie",True,11.0,HIGH
HIVER,FEBRUARY,2-6 ans,LOW,True,Tunisie,SORTIE,OUTDOOR,Sortie nature et jeux libres,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc Falaise, Monastir, Tunisie",True,4.0,HIGH
AUTOMNE,OCTOBER,4-5 ans,LOW,False,Tunisie,ACTIVITE,OUTDOOR,Activite peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Jardin de la garderie,True,28.8,LOW
PRINTEMPS,APRIL,2-3 ans,MEDIUM,False,Tunisie,FETE,INDOOR,Fete de fin de saison,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Yasmine Hammamet, Hammamet, Tunisie",False,11.2,HIGH
HIVER,FEBRUARY,4-5 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Balade educative au parc urbain,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc Urbain Nahli, Ariana, Tunisie",True,25.2,HIGH
AUTOMNE,NOVEMBER,4-5 ans,MEDIUM,True,Tunisie,SORTIE,OUTDOOR,Sortie peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Cour exterieure,False,20.4,LOW
ETE,AUGUST,2-6 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Activites sable et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Plage de Boujaafar, Sousse, Tunisie",False,10.2,HIGH
ETE,JUNE,2-3 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Cinema local,True,22.1,LOW
ETE,JUNE,2-6 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Balade educative a la marina,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Marina de Monastir, Monastir, Tunisie",True,26.5,HIGH
HIVER,DECEMBER,4-5 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Jeux de groupe en exterieur,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Corniche de Bizerte, Bizerte, Tunisie",False,11.7,HIGH
HIVER,JANUARY,2-3 ans,MEDIUM,False,Tunisie,ACTIVITE,INDOOR,Activite peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Salle improvisée,False,18.0,LOW
AUTOMNE,SEPTEMBER,2-6 ans,LOW,False,Tunisie,REUNION_PARENTS,INDOOR,Echange avec les familles,Rencontre d information et d echange avec les familles dans un cadre confortable.,"Maison de la Culture, Ariana, Tunisie",False,0.4,HIGH
AUTOMNE,OCTOBER,4-5 ans,MEDIUM,False,Tunisie,FETE,INDOOR,Fete saisonniere au parc,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Parc Hannibal, Sousse, Tunisie",False,13.0,HIGH
PRINTEMPS,MAY,2-6 ans,LOW,False,Tunisie,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,6.2,HIGH
AUTOMNE,NOVEMBER,2-3 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Jeux d observation au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc du Belvedere, Tunis, Tunisie",False,9.7,HIGH
AUTOMNE,SEPTEMBER,2-6 ans,MEDIUM,False,Tunisie,FETE,INDOOR,Fete de fin de trimestre,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Maison de la Culture, Ariana, Tunisie",False,17.5,HIGH
AUTOMNE,NOVEMBER,2-6 ans,MEDIUM,False,Tunisie,REUNION_PARENTS,INDOOR,Reunion avec les parents,Rencontre d information et d echange avec les familles dans un cadre confortable.,"Maison de la Culture, Monastir, Tunisie",False,6.0,HIGH
ETE,JULY,4-5 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Jeux moteurs au Jardin Japonais,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Jardin Japonais, Tunis, Tunisie",False,5.9,HIGH
AUTOMNE,OCTOBER,2-3 ans,HIGH,False,Tunisie,FETE,OUTDOOR,Fete peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Jardin de la garderie,False,21.2,LOW
PRINTEMPS,MARCH,4-5 ans,LOW,False,Tunisie,REUNION_PARENTS,OUTDOOR,Reunion_Parents peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Lieu non precise en Tunisie,False,33.6,LOW
AUTOMNE,SEPTEMBER,2-6 ans,LOW,True,Tunisie,SORTIE,OUTDOOR,Sortie ludique a Funny Land,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Funny Land, Hammamet, Tunisie",True,6.0,HIGH
HIVER,DECEMBER,4-5 ans,LOW,False,Tunisie,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,3.1,HIGH
ETE,JUNE,4-5 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier artistique et lecture,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Bizerte, Tunisie",False,13.4,HIGH
AUTOMNE,OCTOBER,2-3 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Sortie loisirs et observation,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Ain Park, Sfax, Tunisie",True,19.4,HIGH
HIVER,FEBRUARY,4-5 ans,MEDIUM,True,Tunisie,SORTIE,OUTDOOR,Balade encadree sur la corniche,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Corniche de Bizerte, Bizerte, Tunisie",True,15.7,HIGH
AUTOMNE,OCTOBER,2-3 ans,LOW,True,Tunisie,SORTIE,OUTDOOR,Sortie decouverte bord de mer,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Plage de Boujaafar, Sousse, Tunisie",True,6.4,HIGH
ETE,AUGUST,4-5 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Parcours moteur au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Ennahli, Ariana, Tunisie",False,12.8,HIGH
PRINTEMPS,APRIL,2-3 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Visite patrimoniale courte,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Ribat de Monastir, Monastir, Tunisie",True,18.3,HIGH
HIVER,DECEMBER,4-5 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,5.0,HIGH
AUTOMNE,NOVEMBER,4-5 ans,MEDIUM,False,Tunisie,FETE,INDOOR,Fete de saison en plein air,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Parc Ennahli, Ariana, Tunisie",False,14.4,HIGH
AUTOMNE,OCTOBER,2-6 ans,MEDIUM,False,Tunisie,REUNION_PARENTS,INDOOR,Reunion d information parents,Rencontre d information et d echange avec les familles dans un cadre confortable.,"Centre culturel municipal, Tunis, Tunisie",False,6.9,HIGH
HIVER,FEBRUARY,4-5 ans,MEDIUM,True,Tunisie,SORTIE,OUTDOOR,Visite educative a la Cite des Sciences,"Activite correcte mais avec quelques contraintes de budget, de distance ou d adequation contextuelle.","Cite des Sciences, Tunis",True,13.3,MEDIUM
HIVER,JANUARY,2-3 ans,MEDIUM,True,Tunisie,SORTIE,OUTDOOR,Sortie ludique au parc,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc Aladin, Bizerte, Tunisie",True,15.2,HIGH
AUTOMNE,SEPTEMBER,2-3 ans,LOW,False,Tunisie,ATELIER,INDOOR,Atelier contes et marionnettes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Sousse, Tunisie",False,7.6,HIGH
PRINTEMPS,MAY,2-6 ans,MEDIUM,False,Tunisie,ATELIER,MIXED,Atelier peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Lieu non precise en Tunisie,True,30.3,LOW
ETE,AUGUST,2-3 ans,LOW,False,Tunisie,FETE,INDOOR,Fete costumee en salle,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Maison de la Culture, Sfax, Tunisie",False,9.5,HIGH
HIVER,JANUARY,2-6 ans,LOW,False,Tunisie,ATELIER,INDOOR,Atelier contes et marionnettes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Sousse, Tunisie",False,6.3,HIGH
HIVER,DECEMBER,2-3 ans,LOW,False,Tunisie,ATELIER,INDOOR,Atelier peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Salle improvisée,True,15.7,LOW
HIVER,DECEMBER,2-3 ans,MEDIUM,False,Tunisie,SORTIE,INDOOR,Sortie peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Jardin de la garderie,False,27.2,LOW
ETE,AUGUST,4-5 ans,LOW,False,Tunisie,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,4.1,HIGH
AUTOMNE,OCTOBER,2-3 ans,LOW,False,Tunisie,FETE,INDOOR,Fete de saison en plein air,"Activite correcte mais avec quelques contraintes de budget, de distance ou d adequation contextuelle.","Parc Ennahli, Ariana",False,24.9,MEDIUM
ETE,JUNE,4-5 ans,LOW,False,Tunisie,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,3.4,HIGH
AUTOMNE,SEPTEMBER,2-6 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Activite artistique en interieur,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,8.5,HIGH
PRINTEMPS,APRIL,2-6 ans,MEDIUM,False,Tunisie,REUNION_PARENTS,INDOOR,Rencontre parents educateurs,Rencontre d information et d echange avec les familles dans un cadre confortable.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,4.7,HIGH
HIVER,JANUARY,2-6 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Balade encadree sur la corniche,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Corniche de Bizerte, Bizerte, Tunisie",True,25.9,HIGH
AUTOMNE,SEPTEMBER,2-3 ans,LOW,True,Tunisie,REUNION_PARENTS,MIXED,Reunion_Parents peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Lieu non precise en Tunisie,True,14.4,LOW
PRINTEMPS,APRIL,4-5 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,14.1,HIGH
ETE,AUGUST,2-3 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Activite artistique en interieur,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,6.0,HIGH
ETE,AUGUST,2-6 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,14.1,HIGH
AUTOMNE,NOVEMBER,4-5 ans,MEDIUM,True,Tunisie,SORTIE,OUTDOOR,Visite marine au Musee Oceanographique,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Musee Oceanographique de Salammbô, La Goulette, Tunisie",True,11.7,HIGH
AUTOMNE,NOVEMBER,2-3 ans,HIGH,False,Tunisie,REUNION_PARENTS,INDOOR,Reunion_Parents peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Jardin de la garderie,False,34.6,LOW
ETE,JUNE,2-6 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Balade educative au parc urbain,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc Urbain Nahli, Ariana, Tunisie",True,21.7,HIGH
PRINTEMPS,MAY,4-5 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Visite patrimoniale courte,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Ribat de Monastir, Monastir, Tunisie",True,26.7,HIGH
HIVER,JANUARY,4-5 ans,MEDIUM,False,Tunisie,FETE,INDOOR,Fete a theme en salle,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,16.6,HIGH
HIVER,JANUARY,4-5 ans,MEDIUM,False,Tunisie,REUNION_PARENTS,INDOOR,Reunion d information parents,Rencontre d information et d echange avec les familles dans un cadre confortable.,"Centre culturel municipal, Tunis, Tunisie",False,7.0,HIGH
PRINTEMPS,APRIL,4-5 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Activite de groupe en exterieur,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Ain Park, Sfax, Tunisie",False,2.5,HIGH
AUTOMNE,SEPTEMBER,4-5 ans,MEDIUM,False,Tunisie,FETE,INDOOR,Fete costumee en salle,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Maison de la Culture, Sfax, Tunisie",False,16.8,HIGH
ETE,JULY,2-6 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,4.9,HIGH
PRINTEMPS,MARCH,2-6 ans,MEDIUM,False,Tunisie,REUNION_PARENTS,INDOOR,Echange avec les familles,Rencontre d information et d echange avec les familles dans un cadre confortable.,"Maison de la Culture, Ariana, Tunisie",False,5.0,HIGH
AUTOMNE,SEPTEMBER,2-6 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Sortie nature a Parc Touta,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc Touta, Sfax, Tunisie",True,19.5,HIGH
PRINTEMPS,MAY,2-3 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier artistique et lecture,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Bizerte, Tunisie",False,13.4,HIGH
AUTOMNE,NOVEMBER,4-5 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier contes et marionnettes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Sousse, Tunisie",False,12.5,HIGH
AUTOMNE,SEPTEMBER,2-6 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Cour exterieure,False,20.3,LOW
HIVER,FEBRUARY,2-6 ans,LOW,False,Tunisie,ATELIER,INDOOR,Atelier artistique et lecture,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Bizerte, Tunisie",False,5.8,HIGH
ETE,JUNE,2-6 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Sortie decouverte au Parc du Belvedere,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc du Belvedere, Tunis, Tunisie",True,26.8,HIGH
HIVER,JANUARY,2-3 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier musique et rythme,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel Mohamed Jamoussi, Sfax, Tunisie",False,8.1,HIGH
HIVER,DECEMBER,2-6 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Jeux collectifs au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Hannibal, Sousse, Tunisie",False,6.9,HIGH
AUTOMNE,SEPTEMBER,4-5 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Sortie decouverte au Parc du Belvedere,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc du Belvedere, Tunis, Tunisie",True,21.2,HIGH
ETE,AUGUST,2-3 ans,MEDIUM,False,Tunisie,FETE,INDOOR,Fete musicale en interieur,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Maison de la Culture, Sousse, Tunisie",False,14.6,HIGH
HIVER,FEBRUARY,4-5 ans,MEDIUM,False,Tunisie,SORTIE,INDOOR,Sortie peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Cinema local,True,24.5,LOW
ETE,JUNE,2-6 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Activite observation en groupe,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Marina de Monastir, Monastir, Tunisie",False,7.8,HIGH
ETE,AUGUST,2-3 ans,LOW,False,Tunisie,SORTIE,INDOOR,Sortie peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Grand parc eloigne,False,29.7,LOW
PRINTEMPS,MARCH,2-6 ans,LOW,False,Tunisie,FETE,INDOOR,Fete en plein air,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Parc Falaise, Monastir, Tunisie",False,10.0,HIGH
ETE,JUNE,2-3 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Balade educative au port,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Port El Kantaoui, Sousse, Tunisie",True,27.9,HIGH
ETE,JUNE,4-5 ans,LOW,False,Tunisie,FETE,INDOOR,Fete a theme en salle,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Maison de la Culture, Bizerte, Tunisie",False,5.2,HIGH
PRINTEMPS,APRIL,4-5 ans,LOW,False,Tunisie,FETE,INDOOR,Fete de fin de saison,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Yasmine Hammamet, Hammamet, Tunisie",False,8.6,HIGH
PRINTEMPS,MAY,4-5 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,14.3,HIGH
AUTOMNE,OCTOBER,2-6 ans,MEDIUM,False,Tunisie,REUNION_PARENTS,INDOOR,Rencontre parents educateurs,Rencontre d information et d echange avec les familles dans un cadre confortable.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,7.2,HIGH
ETE,JULY,2-6 ans,HIGH,False,Tunisie,REUNION_PARENTS,MIXED,Reunion_Parents peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Lieu non precise en Tunisie,False,25.5,LOW
